station_code,station_name,state,district,observation_date,season,max_temp_c,min_temp_c,avg_temp_c,rainfall_mm,relative_humidity_percent,wind_speed_kmh,wind_direction,visibility_km,cloud_cover_percent,sunshine_hours,atmospheric_pressure_hpa,soil_temperature_c,heat_index_c,dew_point_c,flood_warning,cyclone_alert,rainfall_category,weather_condition
IMD1631,Guwahati Weather Station,Assam,Guwahati,2021-08-05,Monsoon,29.9,21.1,27.5,37.0,67,19.6,S,2.6,83,6.2,1008.9,29.1,30.9,20.9,No,Yes,Moderate,Fog
IMD1632,Chennai Weather Station,Tamil Nadu,Chennai,2021-09-11,Monsoon,28.8,19.7,25.3,47.2,75,14.8,W,7.0,29,2.8,1017.7,23.4,29.1,20.3,No,Yes,Moderate,Rain
IMD1633,Siliguri Weather Station,West Bengal,Siliguri,2024-03-26,Summer,37.8,31.6,35.3,1.619996421992429,51,7.8,NW,1.9,50,1.2,1008.4,36.0,37.8,25.5,No,Yes,Light,Thunderstorm
IMD1634,Bengaluru Weather Station,Karnataka,Bengaluru,2021-02-12,Winter,24.7,17.3,19.5,3.83543816987591,52,5.4,N,6.6,50,0.0,1022.6,19.4,22.1,9.9,No,No,Light,Clear
IMD1635,Jorhat Weather Station,Assam,Jorhat,2020-04-01,Summer,34.8,27.4,32.4,3.618656512353274,45,4.3,NW,13.2,13,7.0,1010.5,31.7,34.6,21.4,No,Yes,Light,Rain
IMD1636,Pune Weather Station,Maharashtra,Pune,2021-12-09,Winter,24.3,13.8,19.5,3.676772511519795,51,10.1,NW,5.0,86,5.0,1023.0,20.0,22.1,9.7,No,No,Light,Cloudy
IMD1637,Kanpur Weather Station,Uttar Pradesh,Kanpur,2023-10-18,Post-Monsoon,27.0,19.0,23.5,1.0128012860364077,48,9.6,SW,2.9,9,1.0,1012.5,23.3,25.9,13.1,No,No,Light,Rain
IMD1638,Jodhpur Weather Station,Rajasthan,Jodhpur,2022-10-07,Post-Monsoon,23.4,14.9,21.0,1.2604198293270974,48,3.0,NW,13.9,90,7.6,1014.2,22.1,23.4,10.6,No,No,Light,Clear
IMD1639,Kolkata Weather Station,West Bengal,Kolkata,2023-07-06,Monsoon,34.5,28.3,31.6,124.0,100,33.0,NW,2.8,82,2.0,1007.4,31.9,36.6,31.6,Yes,Yes,Heavy,Fog
IMD1640,Jodhpur Weather Station,Rajasthan,Jodhpur,2020-09-22,Monsoon,36.7,25.6,30.0,35.0,68,31.2,SE,9.4,28,11.1,1013.3,28.9,33.4,23.6,No,No,Moderate,Rain
IMD1641,Kolkata Weather Station,West Bengal,Kolkata,2021-01-21,Winter,25.0,12.4,18.2,1.0,38,30.6,NW,7.3,25,0.0,1008.8,21.2,20.1,5.8,No,Yes,Light,Haze
IMD1642,Bengaluru Weather Station,Karnataka,Bengaluru,2020-07-21,Monsoon,30.2,21.9,26.2,59.7,81,2.2,E,14.0,64,1.6,1012.5,26.1,30.2,22.4,No,No,Moderate,Haze
IMD1643,Jaipur Weather Station,Rajasthan,Jaipur,2024-10-18,Post-Monsoon,27.3,19.3,22.7,4.338481051332132,47,15.7,E,13.8,7,0.2,1004.2,23.3,25.1,12.1,No,No,Light,Fog
IMD1644,Amritsar Weather Station,Punjab,Amritsar,2024-11-23,Post-Monsoon,25.6,20.7,22.9,2.7902692470320227,52,17.9,SE,9.7,82,9.8,1008.5,24.0,25.5,13.3,No,No,Light,Rain
IMD1645,Guwahati Weather Station,Assam,Guwahati,2022-10-03,Post-Monsoon,23.5,12.7,19.6,1.839377219410178,41,29.6,SW,9.3,88,9.3,1019.7,21.9,21.7,7.8,No,No,Light,Haze
IMD1646,Kanpur Weather Station,Uttar Pradesh,Kanpur,2023-08-31,Monsoon,33.4,24.7,30.6,13.1,58,37.2,SW,11.7,1,5.6,1008.9,30.6,33.5,22.2,No,No,Light,Haze
IMD1647,Silchar Weather Station,Assam,Silchar,2021-09-19,Monsoon,30.9,25.2,28.4,76.6,87,6.3,S,9.0,52,7.1,1007.7,28.1,32.8,25.8,No,No,Moderate,Haze
IMD1648,Bengaluru Weather Station,Karnataka,Bengaluru,2023-09-09,Monsoon,38.1,24.7,31.6,35.3,61,39.2,NE,8.8,73,5.1,1014.5,34.0,34.6,23.8,No,No,Moderate,Clear
IMD1649,Patiala Weather Station,Punjab,Patiala,2024-04-19,Summer,44.0,34.7,38.6,1.0,43,19.2,E,5.3,31,1.6,1008.9,39.4,40.8,27.2,No,No,Light,Fog
IMD1650,Siliguri Weather Station,West Bengal,Siliguri,2023-09-14,Monsoon,34.4,29.0,31.6,103.9,100,1.7,NW,4.9,46,4.5,1017.4,33.1,36.6,31.6,Yes,No,Heavy,Rain
IMD1651,Kolkata Weather Station,West Bengal,Kolkata,2024-06-14,Monsoon,36.1,23.1,29.7,63.6,78,2.6,SE,4.3,73,8.1,1016.2,31.2,33.6,25.3,No,Yes,Moderate,Thunderstorm
IMD1652,Nashik Weather Station,Maharashtra,Nashik,2020-02-22,Winter,25.5,16.1,19.3,1.0,49,27.6,SW,2.9,79,9.2,1008.2,21.3,21.8,9.1,No,No,Light,Haze
IMD1653,Guwahati Weather Station,Assam,Guwahati,2021-02-28,Winter,18.3,10.5,14.4,4.044726098503345,42,6.5,SE,11.1,26,5.7,1014.5,12.6,16.5,2.8,No,Yes,Light,Thunderstorm
IMD1654,Meerut Weather Station,Uttar Pradesh,Meerut,2023-07-02,Monsoon,30.9,19.8,25.4,30.8,54,38.7,W,11.5,100,6.9,1017.2,26.1,28.1,16.2,No,No,Moderate,Clear
IMD1655,Kanpur Weather Station,Uttar Pradesh,Kanpur,2021-12-19,Winter,27.8,16.4,20.9,1.0932689260364103,47,3.6,SE,3.8,16,3.5,999.0,23.2,23.2,10.3,No,No,Light,Thunderstorm
IMD1656,Nagpur Weather Station,Maharashtra,Nagpur,2021-12-14,Winter,24.1,13.2,19.6,7.142097781357526,44,1.4,E,14.6,59,4.4,1011.5,21.9,21.8,8.4,No,No,Light,Haze
IMD1657,Kanpur Weather Station,Uttar Pradesh,Kanpur,2021-08-21,Monsoon,37.9,27.6,32.8,23.6,56,10.0,E,12.8,70,0.9,1011.6,33.8,35.6,24.0,No,No,Moderate,Rain
IMD1658,Nagpur Weather Station,Maharashtra,Nagpur,2021-02-10,Winter,20.4,9.9,16.9,6.190619603059877,42,1.1,NW,14.3,87,8.2,1013.2,15.6,19.0,5.3,No,No,Light,Clear
IMD1659,Madurai Weather Station,Tamil Nadu,Madurai,2020-01-21,Winter,27.0,18.0,24.9,6.704520404424252,41,22.9,SW,11.5,62,4.6,1003.4,26.6,26.9,13.1,No,Yes,Light,Cloudy
IMD1660,Bengaluru Weather Station,Karnataka,Bengaluru,2023-07-01,Monsoon,30.9,22.9,26.8,20.4,56,32.2,E,12.9,28,0.4,1003.2,28.9,29.6,18.0,No,No,Moderate,Cloudy
IMD1661,Nagpur Weather Station,Maharashtra,Nagpur,2022-09-05,Monsoon,31.4,25.3,28.2,96.9,96,16.1,S,2.1,65,11.4,1001.0,31.0,33.0,27.4,Yes,No,Heavy,Rain
IMD1662,Udaipur Weather Station,Rajasthan,Udaipur,2024-06-30,Monsoon,39.8,31.2,34.4,53.5,64,1.1,SW,3.3,31,8.5,1004.9,36.0,37.6,27.2,No,No,Moderate,Rain
IMD1663,Hubballi Weather Station,Karnataka,Hubballi,2024-12-20,Winter,25.1,17.0,19.4,2.0698306878368813,48,28.1,SW,6.0,46,0.0,1026.7,18.1,21.8,9.0,No,No,Light,Clear
IMD1664,Kolkata Weather Station,West Bengal,Kolkata,2022-05-29,Summer,40.6,29.1,33.9,5.762833267820212,47,34.9,E,2.7,68,1.1,1015.8,32.0,36.2,23.3,No,No,Light,Haze
IMD1665,Udaipur Weather Station,Rajasthan,Udaipur,2023-04-24,Summer,41.7,32.6,39.1,3.0096533373884444,47,14.6,N,9.8,68,11.1,1011.3,37.5,41.5,28.5,No,No,Light,Rain
IMD1666,Jodhpur Weather Station,Rajasthan,Jodhpur,2024-03-02,Summer,40.3,30.6,33.5,10.186569632138141,45,30.9,NW,3.3,60,7.2,1004.8,36.2,35.8,22.5,No,No,Light,Cloudy
IMD1667,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2022-11-09,Post-Monsoon,26.9,22.4,24.8,1.0,46,24.4,SE,8.0,21,4.7,1013.3,24.4,27.1,14.0,No,No,Light,Thunderstorm
IMD1668,Lucknow Weather Station,Uttar Pradesh,Lucknow,2022-05-12,Summer,36.4,28.3,33.2,1.0040484872696391,39,8.2,SE,4.7,4,8.5,1008.3,33.5,35.2,21.0,No,No,Light,Fog
IMD1669,Jorhat Weather Station,Assam,Jorhat,2024-03-10,Summer,38.8,29.2,32.9,3.661722953237814,47,3.2,NE,5.9,8,9.9,999.3,32.2,35.2,22.3,No,Yes,Light,Cloudy
IMD1670,Guwahati Weather Station,Assam,Guwahati,2020-01-04,Winter,24.7,13.7,18.3,4.293234517082189,39,40.0,N,10.5,7,8.6,994.2,16.5,20.2,6.1,No,No,Light,Fog
IMD1671,Hubballi Weather Station,Karnataka,Hubballi,2022-09-04,Monsoon,30.3,22.4,26.1,68.3,78,26.9,SE,13.3,15,2.1,1007.1,26.4,30.0,21.7,No,No,Moderate,Cloudy
IMD1672,Siliguri Weather Station,West Bengal,Siliguri,2021-01-15,Winter,28.5,16.7,23.0,4.673597833272639,41,16.2,N,11.6,56,0.8,1020.3,23.5,25.1,11.2,No,Yes,Light,Cloudy
IMD1673,Chennai Weather Station,Tamil Nadu,Chennai,2022-02-03,Winter,15.9,7.0,13.7,1.1835019239708136,40,17.5,SE,4.0,85,6.3,1009.3,14.4,15.7,1.7,No,No,Light,Fog
IMD1674,Amritsar Weather Station,Punjab,Amritsar,2024-12-21,Winter,28.7,18.3,22.6,2.478934623798736,40,6.1,N,2.9,64,3.6,1021.2,24.2,24.6,10.6,No,No,Light,Haze
IMD1675,Lucknow Weather Station,Uttar Pradesh,Lucknow,2020-07-25,Monsoon,35.5,25.0,29.4,13.3,50,38.9,SW,2.8,85,1.0,1011.2,27.9,31.9,19.4,No,No,Light,Cloudy
IMD1676,Madurai Weather Station,Tamil Nadu,Madurai,2022-03-27,Summer,33.9,23.5,30.0,1.0,48,20.2,SW,1.0,22,6.0,1017.5,28.8,32.4,19.6,No,Yes,Light,Thunderstorm
IMD1677,Kolkata Weather Station,West Bengal,Kolkata,2022-12-12,Winter,22.6,12.1,19.0,2.209970370437333,50,37.5,E,13.3,64,3.4,1017.7,17.9,21.5,9.0,No,Yes,Light,Haze
IMD1678,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2023-11-13,Post-Monsoon,33.2,21.1,26.5,3.5656439859117404,48,37.1,SE,5.8,76,11.6,1013.4,28.9,28.9,16.1,No,No,Light,Rain
IMD1679,Durgapur Weather Station,West Bengal,Durgapur,2021-12-14,Winter,26.4,17.4,19.8,13.585517144957942,48,11.4,NE,12.7,82,9.4,1015.4,22.3,22.2,9.4,No,Yes,Light,Haze
IMD1680,Meerut Weather Station,Uttar Pradesh,Meerut,2022-02-11,Winter,24.7,17.5,19.6,12.067919671557616,59,2.0,NE,9.6,15,4.2,1001.2,21.4,22.6,11.4,No,No,Light,Thunderstorm
IMD1681,Siliguri Weather Station,West Bengal,Siliguri,2023-07-17,Monsoon,35.7,26.9,31.1,48.1,74,14.5,W,7.7,70,9.8,1007.6,32.0,34.8,25.9,No,Yes,Moderate,Cloudy
IMD1682,Mysuru Weather Station,Karnataka,Mysuru,2021-12-31,Winter,25.2,12.7,19.6,9.741178373603836,49,39.8,NE,13.2,59,3.3,1011.1,18.5,22.1,9.4,No,No,Light,Clear
IMD1683,Nagpur Weather Station,Maharashtra,Nagpur,2021-09-22,Monsoon,32.4,24.1,29.6,36.5,69,4.6,N,7.8,60,1.7,1015.6,30.7,33.1,23.4,No,No,Moderate,Haze
IMD1684,Jorhat Weather Station,Assam,Jorhat,2023-10-07,Post-Monsoon,24.5,18.0,20.3,1.0,49,16.2,N,2.4,53,1.3,1014.4,20.6,22.8,10.1,No,No,Light,Rain
IMD1685,Lucknow Weather Station,Uttar Pradesh,Lucknow,2023-06-04,Monsoon,31.8,21.1,26.9,27.8,51,24.4,NW,3.8,32,2.8,1016.8,25.5,29.4,17.1,No,No,Moderate,Thunderstorm
IMD1686,Jaipur Weather Station,Rajasthan,Jaipur,2021-09-11,Monsoon,33.4,25.7,31.3,36.1,58,25.4,S,14.3,48,6.7,1001.3,32.7,34.2,22.9,No,No,Moderate,Rain
IMD1687,Madurai Weather Station,Tamil Nadu,Madurai,2021-06-01,Monsoon,32.2,24.1,29.1,16.0,50,32.8,N,11.4,33,5.6,1008.3,27.3,31.6,19.1,No,No,Light,Haze
IMD1688,Kolkata Weather Station,West Bengal,Kolkata,2022-01-05,Winter,25.8,17.9,21.4,3.8690556134238454,44,19.2,SW,14.2,27,2.1,1015.7,20.8,23.6,10.2,No,No,Light,Rain
IMD1689,Jaipur Weather Station,Rajasthan,Jaipur,2022-09-28,Monsoon,29.6,21.0,27.0,119.3,100,9.8,SW,2.4,24,5.6,1017.3,29.2,32.0,27.0,Yes,No,Heavy,Clear
IMD1690,Siliguri Weather Station,West Bengal,Siliguri,2023-08-31,Monsoon,29.8,22.5,26.2,27.5,62,39.6,S,13.3,50,0.1,1010.5,24.3,29.3,18.6,No,Yes,Moderate,Rain
IMD1691,Jaipur Weather Station,Rajasthan,Jaipur,2020-09-26,Monsoon,33.1,24.3,29.6,18.3,47,18.9,N,5.6,61,3.6,1006.7,31.8,32.0,19.0,No,No,Light,Thunderstorm
IMD1692,Amritsar Weather Station,Punjab,Amritsar,2024-02-07,Winter,23.0,15.3,19.1,3.91168685354716,45,7.2,SE,3.9,47,4.1,1012.1,18.8,21.4,8.1,No,No,Light,Fog
IMD1693,Patiala Weather Station,Punjab,Patiala,2024-05-19,Summer,35.7,27.8,29.8,8.24485542748303,45,6.5,W,2.1,63,11.0,1022.8,28.3,32.0,18.8,No,No,Light,Fog
IMD1694,Lucknow Weather Station,Uttar Pradesh,Lucknow,2024-03-07,Summer,39.2,30.0,33.6,1.0,51,10.8,SE,13.2,70,10.6,1005.4,33.6,36.1,23.8,No,No,Light,Cloudy
IMD1695,Udaipur Weather Station,Rajasthan,Udaipur,2021-06-07,Monsoon,33.1,25.3,29.3,61.8,70,4.8,W,6.1,2,9.1,1018.7,30.3,32.8,23.3,No,No,Moderate,Thunderstorm
IMD1696,Kolkata Weather Station,West Bengal,Kolkata,2022-07-09,Monsoon,28.6,18.4,24.2,37.3,61,8.7,SW,6.8,20,6.8,1012.9,26.6,27.2,16.4,No,Yes,Moderate,Cloudy
IMD1697,Silchar Weather Station,Assam,Silchar,2022-06-20,Monsoon,32.9,24.9,30.5,22.9,50,10.8,NW,14.3,74,5.6,1000.2,32.1,33.0,20.5,No,Yes,Moderate,Clear
IMD1698,Chennai Weather Station,Tamil Nadu,Chennai,2020-10-05,Post-Monsoon,26.6,16.5,23.3,11.303628840481915,55,23.1,SE,2.4,87,3.6,991.6,23.9,26.1,14.3,No,Yes,Light,Cloudy
IMD1699,Nashik Weather Station,Maharashtra,Nashik,2023-10-04,Post-Monsoon,33.3,24.0,27.2,1.0,51,13.2,SW,13.8,6,5.2,1010.5,25.2,29.8,17.4,No,No,Light,Fog
IMD1700,Jorhat Weather Station,Assam,Jorhat,2024-01-22,Winter,30.8,20.7,24.8,3.6028487227041692,44,38.7,N,4.0,18,11.4,1019.9,24.1,27.0,13.6,No,Yes,Light,Clear
IMD1701,Amritsar Weather Station,Punjab,Amritsar,2020-12-26,Winter,26.6,17.7,22.7,1.0,47,9.4,W,10.0,20,8.4,1012.1,22.8,25.1,12.1,No,No,Light,Rain
IMD1702,Patiala Weather Station,Punjab,Patiala,2022-10-16,Post-Monsoon,24.4,12.9,19.3,5.36584119830452,52,16.3,NW,14.1,93,11.0,1014.8,21.0,21.9,9.7,No,No,Light,Rain
IMD1703,Hubballi Weather Station,Karnataka,Hubballi,2020-09-14,Monsoon,32.9,22.3,27.1,66.8,78,2.4,E,14.2,77,2.4,1012.0,27.8,31.0,22.7,No,No,Moderate,Fog
IMD1704,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2024-10-09,Post-Monsoon,23.6,17.4,19.7,4.331573176149925,40,38.1,N,14.5,47,8.0,1005.5,21.7,21.7,7.7,No,Yes,Light,Haze
IMD1705,Siliguri Weather Station,West Bengal,Siliguri,2021-05-06,Summer,39.9,31.3,34.5,5.196669808670544,53,20.4,E,14.9,14,0.6,995.9,34.0,37.1,25.1,No,No,Light,Haze
IMD1706,Chennai Weather Station,Tamil Nadu,Chennai,2021-03-03,Summer,34.1,23.1,29.4,1.0,38,6.5,N,9.7,46,5.0,1015.1,30.6,31.3,17.0,No,Yes,Light,Clear
IMD1707,Jodhpur Weather Station,Rajasthan,Jodhpur,2022-08-04,Monsoon,29.9,24.2,26.6,14.6,57,15.0,W,2.5,65,1.2,1014.9,28.4,29.5,18.0,No,No,Light,Clear
IMD1708,Kanpur Weather Station,Uttar Pradesh,Kanpur,2023-11-09,Post-Monsoon,24.5,17.9,21.4,2.536169152911194,46,8.5,SW,7.1,74,2.9,1008.0,22.8,23.7,10.6,No,No,Light,Thunderstorm
IMD1709,Chennai Weather Station,Tamil Nadu,Chennai,2020-12-02,Winter,19.3,8.1,12.9,2.4335525241486424,54,22.4,E,4.2,22,11.2,1019.1,15.4,15.6,3.7,No,Yes,Light,Thunderstorm
IMD1710,Kolkata Weather Station,West Bengal,Kolkata,2020-04-21,Summer,35.3,25.9,31.5,4.188457608762308,50,21.6,N,11.1,60,1.6,1011.0,30.2,34.0,21.5,No,No,Light,Fog
IMD1711,Jaipur Weather Station,Rajasthan,Jaipur,2022-10-05,Post-Monsoon,27.4,19.9,24.3,1.0,46,2.6,NE,7.2,25,1.1,1020.8,24.6,26.6,13.5,No,No,Light,Fog
IMD1712,Bengaluru Weather Station,Karnataka,Bengaluru,2021-04-22,Summer,36.0,30.9,33.0,9.521357669427246,49,15.8,W,13.4,8,2.5,1011.9,33.4,35.5,22.8,No,No,Light,Clear
IMD1713,Ludhiana Weather Station,Punjab,Ludhiana,2020-02-26,Winter,22.9,12.3,19.1,3.509302165053239,46,31.8,S,5.3,69,9.3,1010.4,18.4,21.4,8.3,No,No,Light,Fog
IMD1714,Siliguri Weather Station,West Bengal,Siliguri,2023-09-25,Monsoon,31.2,23.9,28.3,97.3,99,15.5,SW,9.0,47,4.0,1002.0,31.0,33.2,28.1,Yes,Yes,Heavy,Thunderstorm
IMD1715,Kolkata Weather Station,West Bengal,Kolkata,2022-02-07,Winter,24.2,16.5,19.4,6.178463890211946,47,35.5,E,3.3,19,2.6,1020.7,20.0,21.8,8.8,No,No,Light,Clear
IMD1716,Lucknow Weather Station,Uttar Pradesh,Lucknow,2021-03-13,Summer,43.0,35.6,37.6,1.0,51,20.3,NE,6.2,11,1.7,1011.6,37.4,40.1,27.8,No,No,Light,Rain
IMD1717,Kanpur Weather Station,Uttar Pradesh,Kanpur,2021-02-27,Winter,16.4,9.3,13.6,2.334051215184648,52,4.1,NW,7.9,76,2.3,1022.1,14.2,16.2,4.0,No,No,Light,Haze
IMD1718,Ludhiana Weather Station,Punjab,Ludhiana,2022-12-16,Winter,25.2,16.1,21.2,3.9090873141336315,38,30.5,SE,3.4,43,7.6,1016.1,23.5,23.1,8.8,No,No,Light,Thunderstorm
IMD1719,Lucknow Weather Station,Uttar Pradesh,Lucknow,2022-03-17,Summer,31.7,26.8,28.9,4.8708560203249025,49,38.1,N,7.4,71,2.8,1001.7,30.6,31.3,18.7,No,No,Light,Cloudy
IMD1720,Bengaluru Weather Station,Karnataka,Bengaluru,2023-07-11,Monsoon,30.6,23.6,25.6,50.6,71,19.6,E,6.6,47,2.1,1010.5,26.9,29.2,19.8,No,No,Moderate,Cloudy
IMD1721,Patiala Weather Station,Punjab,Patiala,2022-09-13,Monsoon,31.7,24.2,29.3,91.5,83,7.5,N,10.7,26,4.4,1015.9,28.6,33.5,25.9,Yes,No,Heavy,Thunderstorm
IMD1722,Pune Weather Station,Maharashtra,Pune,2024-05-07,Summer,36.5,27.0,33.1,2.7821635763161017,39,20.0,SW,10.3,29,10.0,1012.6,33.7,35.1,20.9,No,No,Light,Rain
IMD1723,Chennai Weather Station,Tamil Nadu,Chennai,2020-12-16,Winter,25.8,20.1,22.2,1.0,53,7.7,N,5.9,100,1.5,1011.4,23.6,24.8,12.8,No,Yes,Light,Haze
IMD1724,Nashik Weather Station,Maharashtra,Nashik,2024-12-15,Winter,20.4,10.4,15.0,2.247714873198132,38,35.4,SW,8.0,33,4.7,1015.8,16.8,16.9,2.6,No,No,Light,Fog
IMD1725,Madurai Weather Station,Tamil Nadu,Madurai,2022-11-21,Post-Monsoon,31.6,18.0,24.7,2.1178369868579283,50,1.5,NW,7.4,74,6.1,1010.3,23.0,27.2,14.7,No,No,Light,Rain
IMD1726,Kanpur Weather Station,Uttar Pradesh,Kanpur,2020-07-14,Monsoon,31.6,22.0,26.9,120.9,100,26.3,NE,3.3,48,2.7,1014.2,28.5,31.9,26.9,Yes,No,Heavy,Rain
IMD1727,Coimbatore Weather Station,Tamil Nadu,Coimbatore,2021-05-08,Summer,36.8,30.7,32.8,8.286094180974723,54,10.2,SE,6.0,38,5.4,1013.9,32.4,35.5,23.6,No,Yes,Light,Rain
IMD1728,Guwahati Weather Station,Assam,Guwahati,2024-01-26,Winter,25.2,15.0,18.3,4.735327571917985,51,18.5,W,14.5,22,5.6,1015.7,16.5,20.9,8.5,No,Yes,Light,Haze
IMD1729,Jaipur Weather Station,Rajasthan,Jaipur,2021-04-11,Summer,42.5,33.4,36.5,7.136788485307099,49,16.5,S,9.8,38,3.2,997.3,36.8,39.0,26.3,No,No,Light,Clear
IMD1730,Durgapur Weather Station,West Bengal,Durgapur,2023-06-21,Monsoon,33.4,24.5,28.0,16.7,60,19.7,SW,5.4,44,0.1,1010.0,30.8,31.0,20.0,No,No,Light,Thunderstorm
IMD1731,Nagpur Weather Station,Maharashtra,Nagpur,2022-05-23,Summer,39.7,31.3,35.4,3.7225525803482062,52,37.3,W,12.4,97,10.3,1016.4,34.3,38.0,25.8,No,No,Light,Thunderstorm
IMD1732,Jaipur Weather Station,Rajasthan,Jaipur,2021-04-17,Summer,39.1,29.3,33.5,1.0,43,16.2,W,7.3,63,7.1,1001.1,33.6,35.6,22.1,No,No,Light,Fog
IMD1733,Silchar Weather Station,Assam,Silchar,2020-11-18,Post-Monsoon,28.7,18.6,24.0,6.4623684051503885,51,29.4,N,6.2,23,1.1,1011.7,24.2,26.6,14.2,No,No,Light,Cloudy
IMD1734,Meerut Weather Station,Uttar Pradesh,Meerut,2023-06-06,Monsoon,35.8,24.1,30.4,37.9,69,38.1,N,9.8,100,4.2,1025.9,33.2,33.9,24.2,No,No,Moderate,Rain
IMD1735,Ludhiana Weather Station,Punjab,Ludhiana,2024-12-01,Winter,19.5,14.2,16.6,4.846696523398,44,14.1,E,3.6,31,2.4,1013.0,19.4,18.8,5.4,No,No,Light,Thunderstorm
IMD1736,Pune Weather Station,Maharashtra,Pune,2022-05-10,Summer,40.9,28.1,34.7,3.2896913026931864,54,9.4,N,10.2,58,4.3,1015.2,32.7,37.4,25.5,No,No,Light,Thunderstorm
IMD1737,Madurai Weather Station,Tamil Nadu,Madurai,2023-11-28,Post-Monsoon,28.1,22.3,26.0,3.5728363918932313,43,28.9,NW,14.2,47,5.1,1017.5,24.2,28.1,14.6,No,No,Light,Fog
IMD1738,Mysuru Weather Station,Karnataka,Mysuru,2024-05-12,Summer,35.9,26.0,29.2,1.0305701251730037,53,31.1,W,6.9,54,2.9,1010.2,30.4,31.8,19.8,No,No,Light,Fog
IMD1739,Siliguri Weather Station,West Bengal,Siliguri,2022-02-28,Winter,14.0,8.2,10.9,2.80516789984586,45,37.2,W,12.0,23,0.7,1012.9,13.3,13.2,-0.1,No,No,Light,Cloudy
IMD1740,Jorhat Weather Station,Assam,Jorhat,2020-04-24,Summer,38.2,30.8,36.1,3.8913004514074845,49,2.4,S,14.8,22,6.9,1001.7,38.2,38.6,25.9,No,Yes,Light,Cloudy
IMD1741,Kolkata Weather Station,West Bengal,Kolkata,2022-01-30,Winter,22.8,16.6,19.0,2.3567035650795054,53,17.9,SE,11.6,97,3.0,1002.2,21.4,21.6,9.6,No,No,Light,Rain
IMD1742,Ludhiana Weather Station,Punjab,Ludhiana,2023-07-21,Monsoon,33.2,22.2,28.3,37.7,62,36.6,SE,7.6,64,7.6,1014.0,29.5,31.4,20.7,No,No,Moderate,Fog
IMD1743,Silchar Weather Station,Assam,Silchar,2021-12-09,Winter,24.9,13.8,18.9,1.0,37,7.9,E,14.3,69,11.3,1013.7,17.5,20.8,6.3,No,Yes,Light,Cloudy
IMD1744,Silchar Weather Station,Assam,Silchar,2022-10-21,Post-Monsoon,28.2,16.8,23.5,5.874269549271297,50,2.7,S,11.9,68,3.4,1009.6,21.8,26.0,13.5,No,Yes,Light,Haze
IMD1745,Pune Weather Station,Maharashtra,Pune,2024-02-29,Winter,21.3,11.0,16.7,3.8561237368819206,44,15.8,SE,2.1,28,3.8,1005.8,16.8,18.9,5.5,No,No,Light,Fog
IMD1746,Jaipur Weather Station,Rajasthan,Jaipur,2024-01-31,Winter,20.6,12.7,16.0,16.396231193433977,53,2.4,N,12.1,16,7.6,1021.2,16.1,18.6,6.6,No,No,Light,Clear
IMD1747,Kolkata Weather Station,West Bengal,Kolkata,2021-06-24,Monsoon,23.1,17.6,19.6,26.9,66,7.1,SW,12.4,78,0.9,1013.5,19.9,22.9,12.8,No,Yes,Moderate,Clear
IMD1748,Nashik Weather Station,Maharashtra,Nashik,2021-04-08,Summer,40.6,33.5,37.0,2.7648757807238633,38,8.0,E,11.9,25,1.0,1011.9,38.1,38.9,24.6,No,No,Light,Thunderstorm
IMD1749,Chennai Weather Station,Tamil Nadu,Chennai,2024-10-16,Post-Monsoon,25.9,18.8,22.7,1.0,49,20.1,NE,5.6,98,5.2,1015.1,24.1,25.1,12.5,No,Yes,Light,Thunderstorm
IMD1750,Ludhiana Weather Station,Punjab,Ludhiana,2020-08-10,Monsoon,34.5,22.7,29.1,40.1,72,37.4,W,4.5,5,6.6,1003.7,28.8,32.7,23.5,No,No,Moderate,Haze
IMD1751,Patiala Weather Station,Punjab,Patiala,2020-04-04,Summer,39.2,29.0,35.3,1.0,43,15.6,SE,1.7,47,6.0,998.5,33.7,37.4,23.9,No,No,Light,Thunderstorm
IMD1752,Jodhpur Weather Station,Rajasthan,Jodhpur,2020-02-18,Winter,22.1,11.8,17.9,1.6426496123278251,45,31.6,SW,12.7,58,5.5,1011.2,18.1,20.1,6.9,No,No,Light,Rain
IMD1753,Bengaluru Weather Station,Karnataka,Bengaluru,2023-12-18,Winter,21.5,11.4,15.4,2.133906030450003,50,5.3,N,13.1,80,1.7,1012.5,17.6,17.9,5.4,No,No,Light,Thunderstorm
IMD1754,Silchar Weather Station,Assam,Silchar,2023-05-27,Summer,35.3,29.1,31.8,2.2627448920578197,42,18.7,S,11.4,89,8.7,1020.2,34.3,33.9,20.2,No,Yes,Light,Thunderstorm
IMD1755,Amritsar Weather Station,Punjab,Amritsar,2023-04-27,Summer,35.0,23.7,30.3,13.585473326621452,59,15.2,N,14.7,38,2.7,1011.1,30.7,33.2,22.1,No,No,Light,Fog
IMD1756,Amritsar Weather Station,Punjab,Amritsar,2021-08-11,Monsoon,34.1,28.5,30.6,45.1,65,7.3,SE,3.2,56,1.5,1007.8,32.3,33.9,23.6,No,No,Moderate,Clear
